Order_ID;Order_Date;Cust_Type;Region;Product;Category;Item;Brand;Qty;Sales;Cost;Profit
NZ-ORD-915;03/07/2025;New;Dunedin;Product-7;Books;Horror;Warner Bros;7;1387.97;1434.74;-46.77
NZ-ORD-916;04/07/2025;New;Dunedin;Product-21;Electronics;DVD Player;Sony;6;738.69;620.89;117.8
NZ-ORD-917;05/07/2025;New;Dunedin;Product-21;Books;Horror;Universal;10;1291.54;861.14;430.4
NZ-ORD-918;06/07/2025;New;Wellington;Product-9;Home Decor;Vase;Midea;1;1540.75;1309.52;231.23
NZ-ORD-919;07/07/2025;New;Auckland;Product-16;Clothing;Shirt;Nike;8;891.4;951.86;-60.46
NZ-ORD-920;08/07/2025;New;Hamilton;Product-16;Books;Cartoon;Warner Bros;9;971.91;631.41;340.5
NZ-ORD-921;09/07/2025;Returning;Christchurch;Product-17;Electronics;DVD Player;Panasonic;9;648.73;703.23;-54.5
NZ-ORD-922;10/07/2025;Returning;Hamilton;Product-27;Books;Documentary;Discovery;8;1030.61;869.55;161.06
NZ-ORD-923;11/07/2025;New;Hamilton;Product-17;Toys;Robot;Bandai;8;942.78;1011.02;-68.24
NZ-ORD-924;12/07/2025;New;Hamilton;Product-30;Home Decor;Vinyl Paper;Seven;4;122.25;133.68;-11.43
NZ-ORD-925;13/07/2025;Returning;Dunedin;Product-22;Electronics;TV;Toshiba;7;851.36;809.92;41.44
NZ-ORD-926;14/07/2025;Returning;Auckland;Product-27;Home Decor;Window Blind;Brother;2;127.34;49.54;77.8
NZ-ORD-927;15/07/2025;Returning;Dunedin;Product-19;Toys;Robot;Sega;1;408.59;20.21;388.38
NZ-ORD-928;16/07/2025;Returning;Auckland;Product-8;Electronics;Hardisk SDD;Kingston;5;1596.23;1646.73;-50.5
NZ-ORD-929;17/07/2025;New;Dunedin;Product-12;Electronics;DVD Player;Sony;2;1434.88;1276.14;158.74
NZ-ORD-930;18/07/2025;Returning;Christchurch;Product-7;Clothing;Shoe;Adidas;8;328.49;5.56;322.93
NZ-ORD-931;19/07/2025;New;Auckland;Product-29;Toys;Doll;Hasbro;8;199.84;216.19;-16.35
NZ-ORD-932;20/07/2025;Returning;Hamilton;Product-29;Home Decor;Miniature Statue;Holmes Brok;8;115.25;-195.65;310.9
NZ-ORD-933;21/07/2025;New;Dunedin;Product-24;Home Decor;Window Blind;IKEA;6;1541.1;1561.3;-20.2
NZ-ORD-934;22/07/2025;Returning;Hamilton;Product-7;Toys;Card Game;Dungeons;1;378.41;31.67;346.74
NZ-ORD-935;23/07/2025;New;Auckland;Product-6;Home Decor;Curtain;Rails;6;385.35;111.34;274.01
NZ-ORD-936;24/07/2025;Returning;Dunedin;Product-22;Home Decor;Vase;Midea;3;780.97;369.54;411.43
NZ-ORD-937;25/07/2025;Returning;Christchurch;Product-7;Electronics;Hardisk SDD;Kingston;6;624.51;545.65;78.86
NZ-ORD-938;26/07/2025;New;Christchurch;Product-16;Toys;Card Game;Century;4;1016.04;1081.91;-65.87
NZ-ORD-939;27/07/2025;New;Dunedin;Product-20;Toys;Card Game;Marvel;6;1110.94;1113.01;-2.07
NZ-ORD-940;28/07/2025;New;Dunedin;Product-15;Toys;Puzzle;Marvel;10;67.8;-201.03;268.83
NZ-ORD-941;29/07/2025;Returning;Auckland;Product-26;Electronics;TV;Toshiba;7;837.81;574.52;263.29
NZ-ORD-942;30/07/2025;New;Christchurch;Product-11;Home Decor;Vinyl Paper;Joyko;9;654.26;500.58;153.68
NZ-ORD-943;31/07/2025;Returning;Dunedin;Product-27;Toys;Board Game;Marvel;8;1124.89;1201.5;-76.61
NZ-ORD-944;01/08/2025;Returning;Christchurch;Product-24;Electronics;Mobile Phone;Huawei;3;1528.32;1545.99;-17.67
NZ-ORD-945;02/08/2025;New;Wellington;Product-12;Home Decor;Vase;Zhongwei;1;783.86;682.13;101.73
NZ-ORD-946;03/08/2025;New;Wellington;Product-10;Electronics;CCTV;Samsung;7;1357.93;939.14;418.79
NZ-ORD-947;04/08/2025;Returning;Auckland;Product-20;Electronics;Mobile Phone;Apple;2;1145.02;1238.97;-93.95
NZ-ORD-948;05/08/2025;Returning;Auckland;Product-16;Home Decor;Vinyl Paper;Seiko;3;51.36;-94.57;145.93
NZ-ORD-949;06/08/2025;New;Auckland;Product-4;Toys;Doll;Hasbro;7;630.57;263.82;366.75
NZ-ORD-950;07/08/2025;Returning;Wellington;Product-16;Books;Cartoon;Warner Bros;5;1736.13;1820.66;-84.53
NZ-ORD-951;08/08/2025;Returning;Christchurch;Product-14;Toys;Robot;Bandai;1;769.66;640.99;128.67
NZ-ORD-952;09/08/2025;Returning;Christchurch;Product-10;Books;Cartoon;Dreamworks;5;975.12;654.94;320.18
NZ-ORD-953;10/08/2025;New;Christchurch;Product-17;Electronics;TV;Sony;3;1515.49;1508.99;6.5
NZ-ORD-954;11/08/2025;New;Wellington;Product-11;Clothing;Jacket;New Balance;10;1241.13;908.54;332.59
NZ-ORD-955;12/08/2025;New;Dunedin;Product-15;Toys;Board Game;Telltale;6;1449.58;1163.88;285.7
NZ-ORD-956;13/08/2025;Returning;Auckland;Product-18;Home Decor;Vase;Zhongwei;6;1955.66;1680.47;275.19
NZ-ORD-957;14/08/2025;Returning;Hamilton;Product-10;Home Decor;Vinyl Paper;Seiko;9;1365.36;1139.68;225.68
NZ-ORD-958;15/08/2025;Returning;Hamilton;Product-5;Books;Romance;Warner Bros;9;1464.39;1222.19;242.2
NZ-ORD-959;16/08/2025;Returning;Dunedin;Product-29;Home Decor;Miniature Statue;Oates;1;1462.57;1358.87;103.7
NZ-ORD-960;17/08/2025;New;Dunedin;Product-28;Home Decor;Miniature Statue;Bucchari;4;165.81;121.25;44.56
NZ-ORD-961;18/08/2025;Returning;Wellington;Product-27;Home Decor;Vinyl Paper;Kenko;5;1379.07;1204.52;174.55
NZ-ORD-962;19/08/2025;Returning;Christchurch;Product-26;Electronics;TV;Panasonic;8;502.74;32.03;470.71
NZ-ORD-963;20/08/2025;Returning;Auckland;Product-4;Toys;Board Game;Marvel;4;1926.07;1749.49;176.58
NZ-ORD-964;21/08/2025;Returning;Wellington;Product-2;Electronics;DVD Player;Samsung;3;868.32;432.6;435.72
NZ-ORD-965;22/08/2025;Returning;Dunedin;Product-9;Toys;Board Game;Exploding;8;788.01;492.81;295.2
NZ-ORD-966;23/08/2025;Returning;Christchurch;Product-3;Books;Romance;Universal;5;1259.19;832.34;426.85
NZ-ORD-967;24/08/2025;New;Hamilton;Product-20;Clothing;T-Shirt;New Balance;7;88.44;7.62;80.82
NZ-ORD-968;25/08/2025;Returning;Christchurch;Product-10;Toys;Puzzle;Marvel;7;910.52;987.65;-77.13
NZ-ORD-969;26/08/2025;New;Hamilton;Product-24;Toys;Board Game;Century;10;836.41;544.71;291.7
NZ-ORD-970;27/08/2025;New;Hamilton;Product-29;Electronics;TV;Toshiba;9;767.01;457.5;309.51
NZ-ORD-971;28/08/2025;Returning;Wellington;Product-21;Books;Horror;Universal;8;1910.28;1611.4;298.88
NZ-ORD-972;29/08/2025;New;Christchurch;Product-3;Books;Documentary;Universal;9;332.77;177.17;155.6
NZ-ORD-973;30/08/2025;New;Auckland;Product-22;Toys;Puzzle;Marvel;5;860.33;896.72;-36.39
NZ-ORD-974;31/08/2025;New;Christchurch;Product-28;Home Decor;Curtain;Bardy;3;1966.32;1626.74;339.58
NZ-ORD-975;01/09/2025;Returning;Hamilton;Product-1;Electronics;Hardisk SDD;Toshiba;6;1350.42;1240.11;110.31
NZ-ORD-976;02/09/2025;Returning;Dunedin;Product-30;Clothing;T-Shirt;New Balance;2;797.66;770.78;26.88
NZ-ORD-977;03/09/2025;Returning;Christchurch;Product-5;Books;Documentary;Warner Bros;10;333.26;308.68;24.58
NZ-ORD-978;04/09/2025;New;Christchurch;Product-3;Toys;Doll;Marvel;6;753.36;644.44;108.92
NZ-ORD-979;05/09/2025;New;Wellington;Product-12;Books;Cartoon;Pixar;10;1493.21;1491.07;2.14
NZ-ORD-980;06/09/2025;Returning;Auckland;Product-29;Electronics;Mobile Phone;Apple;2;913.4;732.63;180.77
NZ-ORD-981;07/09/2025;Returning;Hamilton;Product-27;Books;Comedy;Disney;3;1198.6;741.18;457.42
NZ-ORD-982;08/09/2025;New;Dunedin;Product-22;Electronics;TV;Xiaomi;6;493.69;133.72;359.97
NZ-ORD-983;09/09/2025;Returning;Wellington;Product-18;Clothing;Shirt;Adidas;2;881.8;813.46;68.34
NZ-ORD-984;10/09/2025;Returning;Auckland;Product-18;Books;Cartoon;Warner Bros;4;321.5;101.2;220.3
NZ-ORD-985;11/09/2025;Returning;Christchurch;Product-23;Clothing;T-Shirt;Adidas;3;1802.48;1702.67;99.81
NZ-ORD-986;12/09/2025;New;Christchurch;Product-3;Home Decor;Curtain;Bardy;6;1906.34;1725.13;181.21
NZ-ORD-987;13/09/2025;New;Auckland;Product-25;Clothing;Shirt;Nike;3;426.19;72.67;353.52
NZ-ORD-988;14/09/2025;Returning;Wellington;Product-5;Clothing;T-Shirt;Nike;5;1916.92;1494.09;422.83
NZ-ORD-989;15/09/2025;New;Hamilton;Product-8;Toys;Card Game;Century;6;640.76;558.09;82.67
NZ-ORD-990;16/09/2025;New;Dunedin;Product-16;Books;Romance;20th Century Fox;4;70.3;-181.92;252.22
NZ-ORD-991;17/09/2025;New;Dunedin;Product-13;Home Decor;Window Blind;Rails;6;1212.81;1140.94;71.87
NZ-ORD-992;18/09/2025;New;Hamilton;Product-6;Clothing;T-Shirt;Adidas;9;1975.77;1642.36;333.41
NZ-ORD-993;19/09/2025;New;Dunedin;Product-5;Electronics;DVD Player;Panasonic;7;1560.47;1197.62;362.85
NZ-ORD-994;20/09/2025;Returning;Christchurch;Product-15;Toys;Doll;Lego;2;516.53;346.69;169.84
NZ-ORD-995;21/09/2025;New;Dunedin;Product-23;Clothing;Jacket;Puma;7;642.21;285.2;357.01
NZ-ORD-996;22/09/2025;New;Auckland;Product-6;Home Decor;Curtain;Rails;5;1455.61;1189.44;266.17
NZ-ORD-997;23/09/2025;New;Dunedin;Product-11;Home Decor;Miniature Statue;Oates;5;1137.29;1183.21;-45.92
NZ-ORD-998;24/09/2025;Returning;Hamilton;Product-8;Home Decor;Curtain;Brother;3;730.09;756.41;-26.32
NZ-ORD-999;25/09/2025;New;Auckland;Product-30;Toys;Card Game;Marvel;1;1673.65;1403.89;269.76
NZ-ORD-1000;26/09/2025;New;Dunedin;Product-13;Home Decor;Miniature Statue;Holmes Brok;1;1451.5;984.78;466.72
NZ-ORD-1001;27/09/2025;New;Christchurch;Product-19;Clothing;Jacket;Nike;3;1907.51;1911.06;-3.55
NZ-ORD-1002;28/09/2025;New;Hamilton;Product-7;Home Decor;Vase;Midea;7;924.05;564.64;359.41
NZ-ORD-1003;29/09/2025;Returning;Dunedin;Product-12;Home Decor;Vase;Zhongwei;8;1573.2;1223.76;349.44
NZ-ORD-1004;30/09/2025;Returning;Christchurch;Product-1;Electronics;TV;Sony;2;274.65;287.34;-12.69
NZ-ORD-1005;01/10/2025;Returning;Hamilton;Product-12;Home Decor;Curtain;Brother;10;1982.03;2076.93;-94.9
NZ-ORD-1006;02/10/2025;New;Auckland;Product-5;Toys;Doll;Hasbro;8;1586.86;1481.12;105.74
NZ-ORD-1007;03/10/2025;Returning;Christchurch;Product-14;Clothing;Jacket;Nike;3;1230.22;1051.18;179.04
NZ-ORD-1008;04/10/2025;New;Wellington;Product-25;Home Decor;Vase;Yuzhei Wong;1;1813.41;1317.24;496.17
NZ-ORD-1009;05/10/2025;Returning;Dunedin;Product-20;Clothing;T-Shirt;Nike;7;621.01;684.37;-63.36
NZ-ORD-1010;06/10/2025;Returning;Hamilton;Product-9;Electronics;CCTV;Samsung;3;1917.99;1968.4;-50.41
NZ-ORD-1011;07/10/2025;Returning;Christchurch;Product-4;Home Decor;Vinyl Paper;Seven;4;250.56;-111.02;361.58
NZ-ORD-1012;08/10/2025;Returning;Dunedin;Product-18;Home Decor;Curtain;Rails;6;190.46;-246.05;436.51
NZ-ORD-1013;09/10/2025;New;Auckland;Product-4;Toys;Puzzle;Wonder World;9;1468.95;1190.72;278.23
NZ-ORD-1014;10/10/2025;New;Hamilton;Product-14;Books;Cartoon;Pixar;1;710.72;680.82;29.9
NZ-ORD-1015;11/10/2025;New;Wellington;Product-16;Electronics;DVD Player;Sony;9;973.4;743.7;229.7
NZ-ORD-1016;12/10/2025;New;Hamilton;Product-6;Books;Horror;Lionsgate;8;1977.82;1500.36;477.46
NZ-ORD-1017;13/10/2025;Returning;Dunedin;Product-24;Clothing;Pant;Converse;10;137.23;-4.49;141.72
NZ-ORD-1018;14/10/2025;New;Hamilton;Product-8;Books;Comedy;Lionsgate;7;1463.7;1301.95;161.75
NZ-ORD-1019;15/10/2025;Returning;Dunedin;Product-19;Electronics;CCTV;Samsung;2;564.77;214.52;350.25
NZ-ORD-1020;16/10/2025;Returning;Hamilton;Product-6;Books;Horror;Lionsgate;3;643.13;649.59;-6.46
NZ-ORD-1021;17/10/2025;New;Dunedin;Product-30;Electronics;DVD Player;Toshiba;3;1190.21;850.81;339.4
NZ-ORD-1022;18/10/2025;Returning;Christchurch;Product-14;Toys;Puzzle;Hasbro;3;1202.17;962.64;239.53
NZ-ORD-1023;19/10/2025;Returning;Christchurch;Product-18;Electronics;TV;Samsung;1;399.09;288.03;111.06
NZ-ORD-1024;20/10/2025;Returning;Wellington;Product-25;Clothing;Pant;Adidas;1;1992.45;1717.34;275.11
NZ-ORD-1025;21/10/2025;Returning;Wellington;Product-24;Books;Comedy;Universal;6;399.31;483.6;-84.29
NZ-ORD-1026;22/10/2025;Returning;Christchurch;Product-11;Clothing;Shoe;Converse;6;410.09;74.7;335.39
NZ-ORD-1027;23/10/2025;New;Wellington;Product-1;Electronics;Mobile Phone;Apple;10;335.38;-113.04;448.42
NZ-ORD-1028;24/10/2025;New;Dunedin;Product-22;Home Decor;Curtain;Kels;1;93.63;93.58;0.05
NZ-ORD-1029;25/10/2025;New;Auckland;Product-8;Electronics;TV;Sony;3;286.83;385.05;-98.22
NZ-ORD-1030;26/10/2025;New;Hamilton;Product-4;Clothing;Shoe;Converse;2;1320.61;1048.53;272.08
NZ-ORD-1031;27/10/2025;New;Hamilton;Product-29;Electronics;TV;Sony;2;727.29;478.82;248.47
NZ-ORD-1032;28/10/2025;New;Christchurch;Product-23;Electronics;DVD Player;Toshiba;4;1788.91;1745.07;43.84
NZ-ORD-1033;29/10/2025;New;Hamilton;Product-7;Electronics;DVD Player;Toshiba;4;592.71;640.47;-47.76
NZ-ORD-1034;30/10/2025;Returning;Christchurch;Product-11;Toys;Doll;Marvel;7;835.8;496.46;339.34
NZ-ORD-1035;31/10/2025;New;Auckland;Product-29;Toys;Puzzle;Wonder World;6;754.62;366.53;388.09
NZ-ORD-1036;01/11/2025;Returning;Auckland;Product-15;Books;Documentary;Universal;6;1065.82;1071.37;-5.55
NZ-ORD-1037;02/11/2025;New;Wellington;Product-4;Clothing;Pant;Nike;7;1502.78;1010.58;492.2
NZ-ORD-1038;03/11/2025;New;Christchurch;Product-5;Clothing;Shirt;New Balance;9;1191.04;1151.36;39.68
NZ-ORD-1039;04/11/2025;New;Wellington;Product-7;Clothing;Shoe;Nike;2;887.09;666.49;220.6
NZ-ORD-1040;05/11/2025;New;Auckland;Product-12;Home Decor;Curtain;Bardy;2;847.2;404.38;442.82
NZ-ORD-1041;06/11/2025;New;Christchurch;Product-13;Electronics;Hardisk SDD;Sandisk;5;657.87;259.74;398.13
NZ-ORD-1042;07/11/2025;Returning;Christchurch;Product-1;Clothing;T-Shirt;Puma;6;627.68;261.9;365.78
NZ-ORD-1043;08/11/2025;New;Wellington;Product-20;Toys;Robot;Capcom;2;314.49;328.7;-14.21
NZ-ORD-1044;09/11/2025;Returning;Christchurch;Product-19;Books;Comedy;Warner Bros;8;800.01;539.14;260.87
NZ-ORD-1045;10/11/2025;Returning;Hamilton;Product-27;Home Decor;Vase;Foshan;3;1099.77;918.49;181.28
NZ-ORD-1046;11/11/2025;New;Hamilton;Product-27;Books;Romance;20th Century Fox;5;1395.5;899.52;495.98
NZ-ORD-1047;12/11/2025;New;Dunedin;Product-26;Toys;Board Game;Marvel;10;1186.57;1157.1;29.47
NZ-ORD-1048;13/11/2025;New;Christchurch;Product-2;Toys;Puzzle;Marvel;3;414.47;469;-54.53
NZ-ORD-1049;14/11/2025;Returning;Hamilton;Product-9;Home Decor;Window Blind;Kels;1;288.12;-167.64;455.76
NZ-ORD-1050;15/11/2025;Returning;Dunedin;Product-5;Books;Cartoon;Pixar;1;658.95;528.95;130
NZ-ORD-1051;16/11/2025;New;Christchurch;Product-8;Clothing;T-Shirt;Adidas;8;1483.79;1297.7;186.09
NZ-ORD-1052;17/11/2025;Returning;Christchurch;Product-30;Books;Horror;Universal;2;420.72;394.97;25.75
NZ-ORD-1053;18/11/2025;Returning;Dunedin;Product-20;Home Decor;Curtain;Rails;3;286.99;79.51;207.48
NZ-ORD-1054;19/11/2025;Returning;Christchurch;Product-16;Books;Cartoon;Dreamworks;4;1003.27;522.22;481.05
NZ-ORD-1055;20/11/2025;New;Dunedin;Product-25;Toys;Board Game;Telltale;6;732.81;745.62;-12.81
NZ-ORD-1056;21/11/2025;New;Wellington;Product-19;Home Decor;Vinyl Paper;Seven;8;1005.69;534.2;471.49
NZ-ORD-1057;22/11/2025;New;Auckland;Product-26;Electronics;Hardisk SDD;Kingston;3;548.56;552.41;-3.85
NZ-ORD-1058;23/11/2025;Returning;Wellington;Product-21;Home Decor;Miniature Statue;Holmes Brok;4;1997.32;1647.32;350
NZ-ORD-1059;24/11/2025;Returning;Auckland;Product-13;Books;Cartoon;Warner Bros;6;536.2;215.24;320.96
NZ-ORD-1060;25/11/2025;New;Auckland;Product-3;Home Decor;Miniature Statue;Holmes Brok;8;1659.3;1683.94;-24.64
NZ-ORD-1061;26/11/2025;Returning;Auckland;Product-6;Toys;Robot;Namco;3;451.54;268.11;183.43
NZ-ORD-1062;27/11/2025;Returning;Christchurch;Product-19;Electronics;Mobile Phone;Apple;6;910.91;419.32;491.59
NZ-ORD-1063;28/11/2025;Returning;Christchurch;Product-23;Books;Cartoon;Dreamworks;5;1059.63;811.13;248.5
NZ-ORD-1064;29/11/2025;New;Auckland;Product-10;Electronics;DVD Player;Panasonic;4;1736.07;1438.48;297.59
NZ-ORD-1065;30/11/2025;Returning;Christchurch;Product-5;Electronics;DVD Player;Toshiba;9;1592.43;1628.16;-35.73
NZ-ORD-1066;01/12/2025;New;Dunedin;Product-9;Home Decor;Miniature Statue;Holmes Brok;6;1254.26;1231.13;23.13
NZ-ORD-1067;02/12/2025;New;Wellington;Product-28;Books;Comedy;Disney;6;1773.53;1714.05;59.48
NZ-ORD-1068;03/12/2025;New;Christchurch;Product-22;Home Decor;Curtain;IKEA;2;190.83;289.21;-98.38
NZ-ORD-1069;04/12/2025;New;Dunedin;Product-13;Books;Horror;Lionsgate;4;1103.56;848.72;254.84
NZ-ORD-1070;05/12/2025;New;Wellington;Product-5;Books;Documentary;Discovery;1;303.25;402.25;-99
NZ-ORD-1071;06/12/2025;Returning;Auckland;Product-14;Books;Comedy;Lionsgate;4;802.48;662.55;139.93
NZ-ORD-1072;07/12/2025;Returning;Christchurch;Product-13;Toys;Board Game;Hasbro;10;767.12;416.4;350.72
NZ-ORD-1073;08/12/2025;New;Wellington;Product-11;Toys;Robot;Konami;3;544.79;559.31;-14.52
NZ-ORD-1074;09/12/2025;New;Auckland;Product-23;Toys;Board Game;Century;1;1984.12;2043.75;-59.63
NZ-ORD-1075;10/12/2025;Returning;Auckland;Product-12;Clothing;Shoe;Puma;9;919.85;553.06;366.79
NZ-ORD-1076;11/12/2025;Returning;Christchurch;Product-1;Toys;Puzzle;Marvel;7;279.11;82.48;196.63
NZ-ORD-1077;12/12/2025;Returning;Hamilton;Product-24;Toys;Puzzle;Wonder World;6;783.84;436.64;347.2
NZ-ORD-1078;13/12/2025;Returning;Auckland;Product-6;Electronics;Hardisk SDD;Sandisk;10;671.73;725.41;-53.68
NZ-ORD-1079;14/12/2025;New;Christchurch;Product-10;Clothing;Pant;Puma;3;372.08;168.43;203.65
NZ-ORD-1080;15/12/2025;Returning;Hamilton;Product-27;Books;Cartoon;Disney;5;491.1;197.46;293.64
NZ-ORD-1081;16/12/2025;New;Dunedin;Product-15;Toys;Robot;Namco;8;1755.68;1789.72;-34.04
NZ-ORD-1082;17/12/2025;Returning;Auckland;Product-20;Electronics;Hardisk SDD;Sandisk;8;392.7;36.21;356.49
NZ-ORD-1083;18/12/2025;Returning;Christchurch;Product-18;Electronics;Mobile Phone;Oppo;9;1823.55;1840.26;-16.71
NZ-ORD-1084;19/12/2025;Returning;Wellington;Product-14;Electronics;TV;Sony;10;1949.15;1752.95;196.2
NZ-ORD-1085;20/12/2025;Returning;Christchurch;Product-24;Home Decor;Miniature Statue;Baurdani;10;42.87;126.13;-83.26
NZ-ORD-1086;21/12/2025;Returning;Hamilton;Product-28;Books;Documentary;Discovery;1;493.53;8.41;485.12
NZ-ORD-1087;22/12/2025;New;Dunedin;Product-30;Books;Comedy;20th Century Fox;9;964.14;550.82;413.32
NZ-ORD-1088;23/12/2025;Returning;Auckland;Product-28;Electronics;TV;Panasonic;1;585.67;543.87;41.8
NZ-ORD-1089;24/12/2025;New;Christchurch;Product-27;Home Decor;Curtain;Rails;3;1104.94;1157.83;-52.89
NZ-ORD-1090;25/12/2025;Returning;Dunedin;Product-6;Home Decor;Miniature Statue;Baurdani;9;350.04;171.63;178.41
NZ-ORD-1091;26/12/2025;New;Christchurch;Product-21;Home Decor;Curtain;Brother;8;815.94;707.74;108.2
NZ-ORD-1092;27/12/2025;Returning;Wellington;Product-9;Clothing;Shirt;Puma;10;523.16;418.78;104.38
NZ-ORD-1093;28/12/2025;Returning;Dunedin;Product-14;Home Decor;Vinyl Paper;Level Up;1;1211.38;1151.54;59.84
NZ-ORD-1094;29/12/2025;New;Dunedin;Product-14;Toys;Board Game;Telltale;4;459.3;17.69;441.61
NZ-ORD-1095;30/12/2025;New;Christchurch;Product-9;Toys;Doll;Barbie;2;1607.35;1384.45;222.9
NZ-ORD-1096;31/12/2025;Returning;Christchurch;Product-30;Home Decor;Window Blind;Bardy;7;743.86;567.11;176.75
NZ-ORD-1097;01/01/2026;Returning;Dunedin;Product-18;Books;Horror;Universal;4;853.89;608.47;245.42
NZ-ORD-1098;02/01/2026;Returning;Christchurch;Product-11;Toys;Robot;Sega;7;1277.46;794.27;483.19
NZ-ORD-1099;03/01/2026;New;Christchurch;Product-26;Electronics;DVD Player;Toshiba;8;1638.81;1314.96;323.85
NZ-ORD-1100;04/01/2026;Returning;Christchurch;Product-4;Books;Romance;Warner Bros;10;1060.38;600.06;460.32
NZ-ORD-1101;05/01/2026;Returning;Dunedin;Product-22;Toys;Board Game;Telltale;9;1997.99;1877.52;120.47
NZ-ORD-1102;06/01/2026;New;Auckland;Product-21;Home Decor;Vase;IKEA;3;870.55;634.52;236.03
NZ-ORD-1103;07/01/2026;Returning;Wellington;Product-5;Toys;Doll;Lego;2;898.73;890.92;7.81
NZ-ORD-1104;08/01/2026;Returning;Auckland;Product-20;Home Decor;Curtain;IKEA;7;1618.67;1363.8;254.87
NZ-ORD-1105;09/01/2026;Returning;Auckland;Product-21;Clothing;Pant;Nike;6;1606.49;1223.5;382.99
NZ-ORD-1106;10/01/2026;Returning;Hamilton;Product-12;Clothing;Pant;Converse;5;999.93;1090.76;-90.83
NZ-ORD-1107;11/01/2026;Returning;Hamilton;Product-8;Electronics;Mobile Phone;Oppo;6;1227.48;906.35;321.13
NZ-ORD-1108;12/01/2026;Returning;Hamilton;Product-2;Books;Documentary;Warner Bros;5;264.35;291.74;-27.39
NZ-ORD-1109;13/01/2026;Returning;Dunedin;Product-20;Toys;Card Game;Telltale;1;443.82;-27.61;471.43
NZ-ORD-1110;14/01/2026;New;Dunedin;Product-26;Clothing;Jacket;Adidas;2;807.46;512.93;294.53
NZ-ORD-1111;15/01/2026;Returning;Christchurch;Product-1;Clothing;T-Shirt;Adidas;2;383.17;280.66;102.51
NZ-ORD-1112;16/01/2026;New;Dunedin;Product-24;Books;Comedy;Disney;1;1980.09;1658.15;321.94
NZ-ORD-1113;17/01/2026;Returning;Dunedin;Product-30;Toys;Board Game;Telltale;6;1210.43;1141.64;68.79
NZ-ORD-1114;18/01/2026;Returning;Hamilton;Product-2;Clothing;T-Shirt;Adidas;9;1771.11;1430.9;340.21
NZ-ORD-1115;19/01/2026;Returning;Auckland;Product-10;Books;Documentary;National Geographic;9;220.96;-58.93;279.89
NZ-ORD-1116;20/01/2026;New;Wellington;Product-6;Electronics;TV;Xiaomi;5;1189.72;1109.01;80.71
NZ-ORD-1117;21/01/2026;New;Auckland;Product-18;Books;Documentary;20th Century Fox;1;859.62;561.61;298.01
NZ-ORD-1118;22/01/2026;Returning;Hamilton;Product-20;Home Decor;Miniature Statue;Holmes Brok;4;1554.57;1355.18;199.39
NZ-ORD-1119;23/01/2026;Returning;Wellington;Product-4;Toys;Board Game;Telltale;10;728.83;472.99;255.84
NZ-ORD-1120;24/01/2026;New;Wellington;Product-27;Home Decor;Curtain;Brother;3;351.5;3.27;348.23
NZ-ORD-1121;25/01/2026;Returning;Christchurch;Product-3;Books;Cartoon;Pixar;9;132.98;67.6;65.38
NZ-ORD-1122;26/01/2026;Returning;Wellington;Product-6;Books;Horror;Universal;2;1571.15;1600.21;-29.06
NZ-ORD-1123;27/01/2026;New;Christchurch;Product-12;Clothing;Jacket;Converse;6;398.8;-46.65;445.45
NZ-ORD-1124;28/01/2026;New;Wellington;Product-10;Toys;Board Game;Exploding;2;1047.89;1108.98;-61.09
NZ-ORD-1125;29/01/2026;Returning;Hamilton;Product-15;Home Decor;Miniature Statue;Oates;1;1673.51;1450.91;222.6
NZ-ORD-1126;30/01/2026;New;Auckland;Product-16;Electronics;DVD Player;Samsung;4;1742.76;1787.86;-45.1
NZ-ORD-1127;31/01/2026;Returning;Dunedin;Product-14;Electronics;CCTV;Xiaomi;1;180.19;-29.87;210.06
NZ-ORD-1128;01/02/2026;Returning;Dunedin;Product-29;Toys;Doll;Hasbro;3;345.47;-93.83;439.3
NZ-ORD-1129;02/02/2026;New;Hamilton;Product-19;Books;Documentary;National Geographic;1;502.93;439.39;63.54
NZ-ORD-1130;03/02/2026;Returning;Hamilton;Product-25;Clothing;Pant;Puma;8;514.24;198.75;315.49
NZ-ORD-1131;04/02/2026;New;Dunedin;Product-4;Clothing;Shoe;Puma;3;1475.44;1571.43;-95.99
NZ-ORD-1132;05/02/2026;New;Hamilton;Product-6;Clothing;T-Shirt;Puma;6;660.27;337.21;323.06
NZ-ORD-1133;06/02/2026;New;Dunedin;Product-16;Clothing;Pant;Nike;1;1665;1537.83;127.17
NZ-ORD-1134;07/02/2026;New;Auckland;Product-29;Home Decor;Vase;IKEA;8;550.9;236.73;314.17
NZ-ORD-1135;08/02/2026;New;Dunedin;Product-3;Toys;Robot;Bandai;3;1495.34;1589.8;-94.46
NZ-ORD-1136;09/02/2026;Returning;Christchurch;Product-1;Electronics;Mobile Phone;Vivo;5;130.22;-114.5;244.72
NZ-ORD-1137;10/02/2026;New;Dunedin;Product-27;Toys;Board Game;Hasbro;2;617.45;713.56;-96.11
NZ-ORD-1138;11/02/2026;Returning;Auckland;Product-15;Home Decor;Curtain;IKEA;2;109.35;-214.6;323.95
NZ-ORD-1139;12/02/2026;New;Wellington;Product-11;Toys;Doll;Barbie;9;1828.11;1545.49;282.62
NZ-ORD-1140;13/02/2026;Returning;Hamilton;Product-10;Books;Documentary;Universal;1;459.15;-0.69;459.84
